Comment_ID,Author_ID,Author,Text,Likes,Comment_Date,sentiment
7300014571476157189,95992249260,yitno_gt,@Demonsity kangen bet co,0,2023-11-11 08:45:12,positive
7300013958944555781,82774084129,indriiime,@Tri Aji kangen jogja with u,0,2023-11-11 08:42:51,neutral
7300010899037274885,7253488452452123655,macha12141214,@hamihereee:jatuh cinta banget sama jogja,0,2023-11-11 08:31:08,positive
7300005454443840261,7040853817889571841,carvelyyn,@SaintFigarlandGarling.,0,2023-11-11 08:09:49,negative
7299994600932180742,7012500107657954305,24.dinoo,pengen balik lagi ke Jogja 😭,0,2023-11-11 07:27:43,positive
7299974040683545349,6841915724538659841,khoirun_nisa_06,kpn yah bisa kesana lagii🥰,0,2023-11-11 06:07:52,neutral
7299914324596032261,7155313673639330842,4ndh1k4_lt,otw aku di tunggu saja,0,2023-11-11 02:16:16,neutral
7299891501378142981,6842467671885628418,glssy_salllll,"jogja tunggu akuuu, bulan Mei akuu kesanaaa",0,2023-11-11 00:47:32,positive
7299878867320177413,7042243863184000001,dby_19.30,@l for lindaaa,0,2023-11-10 23:58:28,neutral
7299853213355148037,6982837199600043034,dzxy_pd,kangen bet ama jogja,0,2023-11-10 22:18:56,positive
7299851668413235973,6949435434360603650,siansnjzjsx,YOGYA TUNGGU AKU BUAT RUMAH DISANA YA!!,0,2023-11-10 22:13:02,neutral
7299842843035517702,7088821848729322522,astiyantiii,aaa kangen jogjaaa,0,2023-11-10 21:38:46,positive
7299841601442415365,6887385209282003970,http.chaann,@relllurel malioboro date😨,0,2023-11-10 21:34:00,neutral
7299840940679676678,7203738103813538818,iikbal76,Jogja seindah itu kah:),0,2023-11-10 21:31:20,negative
7299838053433099014,7253697401214960645,bbcntkaa,padal baru minggu kemarin ke jogja tpi pngn kesana lagiiii,0,2023-11-10 21:20:06,neutral
7299837766933234437,6857888742926402562,mafatmanai,Rindu sama Jogja,0,2023-11-10 21:19:01,positive
7299835398774784774,6846717390043579393,m.nizzar_mrrbi,"@Haura Rana jangan lupa nikmati suasana nya nanti, pasti bakal kangen",0,2023-11-10 21:09:50,neutral
7299833202519819013,6736367355906147330,deviaa.s.m,sedih banget pas ke jogja ga ke malioboro soalnya ditutup pas acara ultah jogja😖,0,2023-11-10 21:01:19,negative
7299823986250138374,7085083050837066778,girllltaeee,jogja tunggu aku yaaa,0,2023-11-10 20:25:35,neutral
7299823822508868358,6922331622335497217,ekoaji471,@Elgaviana,0,2023-11-10 20:24:59,negative
7299819477926380293,6923375142441911298,delakdelokk,"Udah pernah , jadi kangen deh",0,2023-11-10 20:08:03,positive
7299818270402757382,6661603756180455426,qyeyrla8,jogja tunggu aku punya uang buat ke sana,0,2023-11-10 20:03:17,neutral
7299814457294832389,7241839173009998853,aisssss729,jogja tungu aku,0,2023-11-10 19:48:35,neutral
7299813863749845766,7208557821452534786,prishaasti,"dulu ngayal jj ke jogja,eh ternyata sekarang ksampaian khayalannya😻",0,2023-11-10 19:46:16,neutral
7299809019707261701,7080366184797553665,egaaulias,"Jogja tunggu ak yaa, bulan januari aku kesana",0,2023-11-10 19:27:35,neutral
7299805305465275142,6859513821293052930,dhifxdrift,kpn gw study tour anj,0,2023-11-10 19:13:03,neutral
7299793313548256005,7177880603919615002,wongberharap,pengen ke Jogja.,0,2023-11-10 18:26:36,positive
7299792781937181446,7231023890070389787,sscwdy,JOGJA TUNGGU AKU YAA,0,2023-11-10 18:24:33,neutral
7299787467921736449,7002058192335242242,user6762947381260,@N~ dek,0,2023-11-10 18:03:53,positive
7299779544910332677,7049522343123993602,pradipaa_21,@niwleoeleo♪,0,2023-11-10 17:33:11,negative
7299766704392782598,7045687139710845979,estehangetpaitt,@rgsl_ 😊,0,2023-11-10 16:43:23,negative
7299765503329338117,7089649783002678274,yoikiandri03,"kenangan ama temen"" yang ga bakal terulang 😅",0,2023-11-10 16:38:50,positive
7299765356171002630,6900207851995956225,ryfnalghni,@saa🩵,0,2023-11-10 16:38:05,negative
7299755699218940677,6960607127359800321,201006cp_,"pengen ikut study tour, tp udh prnah :(",0,2023-11-10 16:00:44,neutral
7299741489528079109,6912826136100406274,akugalaubu,kangen ke jogjaa,0,2023-11-10 15:05:28,positive
7299739857201611526,7247545806730527750,alikanyr,@hamihereee:jatuh cinta banget sama jogja,0,2023-11-10 14:59:06,positive
7299736507962245894,6898169652846953473,inijojii0,yogya 2022 nya aku kemarin,0,2023-11-10 14:46:14,neutral
7299733940334560006,7081211925003486209,evan_khansaa,lagu nya tenang banget,0,2023-11-10 14:36:09,positive
7299727470688944902,7234786343061652481,hniiwarda,JOGJA TUNGGU AKU TNGGAL 28,0,2023-11-10 14:11:11,neutral
7299722687206425350,7131241799255098369,diaae_02,@QUINSYAMARWA @akodewe_05 walcome to jogja,0,2023-11-10 13:52:39,neutral
7299722111727272710,7225086647426352154,nelobayy9_,"aku,dia dan 2021",0,2023-11-10 13:50:26,neutral
7299718106535314182,7112394099831243802,jangandicari1_,mau ke jogjaaaaaa,0,2023-11-10 13:34:47,negative
7299714903930716933,7234451390415078406,alishakhairaa__,kenapa fyp aku Jogja terus jadi pengen ke situ lagi😭,0,2023-11-10 13:22:24,neutral
7299712662182019845,7244075159010100229,indahcahya083,Jogja kangennnnnnn😭,0,2023-11-10 13:13:37,positive
7299709369378243333,6888622283851351042,nblarzkiaa_,"Jogja tunggu aku ya,aku lagi berusaha ngumpulin duit buat kesana",0,2023-11-10 13:00:55,neutral
7299708930270167814,6937460358010946561,danmodecry,"videonya beda, pengen kesana lagi🙁",0,2023-11-10 12:59:08,negative
7299707848010826501,6919120330616783873,bamboosans,siapa tau ada yg lagi gabut di Jogja 😂,0,2023-11-10 12:55:01,neutral
7299701652590936838,7207395958396896261,bepboy16,@🚫⁉️,0,2023-11-10 12:30:53,negative
7299696416786563845,7262668876855411717,mita61775,dejavu,0,2023-11-10 12:10:31,negative
7299687744681542406,6934848334319617026,kalyaaani12,"jogjaa tunggu akuu, aku ksna januari",0,2023-11-10 11:36:54,neutral
7299687348690223877,7136158642261558277,avanru_,"@ecaaa:Jogja tunggu akuu ya, Desember akuu ke sana",0,2023-11-10 11:35:32,neutral
7299687208452096774,7005594836258931713,suka_.lalapan,Ku tunggu jam 21.30,0,2023-11-10 11:34:48,neutral
7299672833851884294,6794913931280270337,inibrekelle,fyp Yogyakarta trs curiga tahun depan ke sana,0,2023-11-10 10:39:07,positive
7299668627975144197,6899757552017048577,wholeblis,"@ecaaa: Jogja tunggu akuu ya, Desember akuu ke sana",0,2023-11-10 10:22:42,neutral
7299658818638676741,6925405704324908033,bonnn27_,jadi kangen jogja😓,0,2023-11-10 09:44:39,positive
7299658278656459525,6654280998920912898,nadivaaa._,DIBUAT GAMON SM JOGJA😭😭,0,2023-11-10 09:42:34,negative
7299640409880412934,6985061103290287105,ananddaaurra,"Jogja tunggu aku ya , aku prewedding di sana lagi nnti",0,2023-11-10 08:33:14,neutral
7299602679013393157,7094887916187714562,mutiaakartikaa1,@Tik Toker,0,2023-11-10 06:07:02,neutral
7299598695946060549,6913098934563849217,hulana.vem,"Jogja, sebentar ya? tunggu aku di Januari",0,2023-11-10 05:51:22,neutral
7299595423147213574,6781790346072671233,marianafamela,pingin kesini lagi 🥰🥰,0,2023-11-10 05:38:38,neutral
7299503445651407621,7258246924117378054,alexils86,fyp ku Jogja trus curiga bakal kesana amin aja😳,0,2023-11-09 23:41:41,positive
7299498500189979398,6652886422754738178,hlmh675,kapan lagi bisa ke jogja bareng temen temen😔,0,2023-11-09 23:22:33,neutral
7299488306345542405,6720793022299079682,tehpucukdingina,see you jogja desember wajib kesana solo trip🙌,0,2023-11-09 22:43:04,neutral
7299467254487483142,7113119483820606465,daffapradana406,kanggen jogja,0,2023-11-09 21:21:17,positive
7299462374401983238,6671516256031850498,titicsubjects,yogyaquuh 🥰,0,2023-11-09 21:02:23,negative
7299461623168860933,6828521208196547585,user827838301o29h,kangen ke budhe,0,2023-11-09 20:59:28,positive
7299450757828199173,6969413699637609473,_yowisben12,izin Repost bg😁,0,2023-11-09 20:17:19,negative
7299448420690789125,6958325289634317314,chusnulqueen._,@gtw2775,0,2023-11-09 20:08:15,negative
7299446697096610566,6823634308348576770,_nrhlsyh,kgn bgt study tour ke jogjaa🥹,0,2023-11-09 20:01:35,neutral
7299444297798828806,7208810576171844610,anindyaputri930,TUNGGU AKUU YAAAAA JANGAN TINGGALIN AKUU,0,2023-11-09 19:52:10,neutral
7299430265607865093,6919320478281090050,rayhananakbaik2,Jogja aku dan kamu kala itu,0,2023-11-09 18:57:48,neutral
7299423209785672454,6946165174601368581,trstaa_45,@YTTA:GASABARR STUDY TOURR,0,2023-11-09 18:30:21,neutral
7299423029739488005,7132124063623939073,knzyctte,"aku, teman teman dan jogja",0,2023-11-09 18:29:47,neutral
7299415324519990022,6781395157461779458,rinanwar27,"September dari jogja, skrg udh kgn aja🥰",0,2023-11-09 17:59:52,negative
7299404950596649733,7194230195670565890,lyvairu,kangenn jogjaa:((,0,2023-11-09 17:19:33,neutral
7299404315948188421,6877729998770750465,sikecil042,bulan depan gass jogja,0,2023-11-09 17:17:06,neutral
7299400720108110598,7162517076316259355,nopndnnn,@kimoura⚡ jogja tunggu kita,0,2023-11-09 17:03:06,neutral
7299398301580722949,7152362988354487322,rensukasuka,"yogyaa tunggu aku,aku januari kesana🫴🤍🤍🥹",0,2023-11-09 16:53:47,neutral
7299389808730833669,7174014009505874945,nazella_kirei_mora,"kota impian :),jogja tunggu aku kesana yaaaaaa.",0,2023-11-09 16:20:44,neutral
7299388332411716357,6930740939019568129,xyylaann,@gustiayu12:emang boleh se kangen ini sama Jogja?,0,2023-11-09 16:15:02,positive
7299388210140431109,7280166518205383685,sychies,@YTTA:GASABARR STUDY TOURR,0,2023-11-09 16:14:47,neutral
7299387285500756741,6920097402859586562,amlry0,@ciwaaa masuk wisthlist,0,2023-11-09 16:10:59,positive
7299382940986639110,6961674877205300225,zdm___,trauma berat di jogja...,0,2023-11-09 15:54:13,negative
7299378874620658437,7274966662524093445,pawsshiesz,"jogja tunggu aku, bentar lagi aku kesanaa",0,2023-11-09 15:38:21,neutral
7299353526522118917,6959914699496965122,nepanepaaaa,GAMON BETTT,0,2023-11-09 14:00:13,negative
7299337214260626182,6887195482910475266,sesesepaa,@PABOYA🐻🤡:GAMON SAMA JOGJA😭,0,2023-11-09 12:56:47,positive
7299312961495548677,6831666608017654786,nonikk2107,Aku yg rmhnya di malioboro 😳,0,2023-11-09 11:22:49,neutral
7299299465642590981,6964415999543657473,dimasssyy,@benut70 taun baruan,0,2023-11-09 10:30:22,positive
7299277358578041605,7194203230582604826,ikyiyyy5,Nunggu sodara Dlu😃,0,2023-11-09 09:04:34,positive
7299264128023495430,7212902497777730586,itsbgass_,kapan kesna lgii,0,2023-11-09 08:13:18,negative
7299262947968385798,6915026848859046914,_ellaaaaa28,@Diana,0,2023-11-09 08:08:41,negative
7299142630202557190,6946190899316376578,puppieso_o,"@Sagitarius girls:i'am coming jogja
sbr ya dlm waktu dkt bakal kesana 😍",0,2023-11-09 00:21:37,positive
7299132840398095109,6944273444125672449,chee12111,jogja emng kota ga bisa di lupakan❤️,0,2023-11-08 23:43:37,neutral
7299132109044761349,6929937539240313857,nukta_aqila,"kenapa maghnetnyaa jogja itu kuat banget yaaa, padahal gak punya kenangan spesial jg disana,",0,2023-11-08 23:40:39,positive
7299110586121732869,6896028799202329602,kairiigeeppp,"Jogja, vibes nya indah banget...",0,2023-11-08 22:17:15,positive
7299102882061910790,6851073518894171138,esekupseeeee,MAU KE JOGJAAA,0,2023-11-08 21:47:20,negative
7299102751551456006,6754875786220782594,tyasnlff,"fyp isinyaa jogja😭
curiga bakal kesana lagii🥺",0,2023-11-08 21:46:46,neutral
7299086184520172293,7123000435665011713,ardiantowawan18_,@scorpiogirll_05 jogja kak,0,2023-11-08 20:42:28,neutral
7299079090320491270,6796502487891592194,hamidfirmansyah_,"Aku, kamu dan Jogja ❤️",0,2023-11-08 20:14:58,neutral
7299074201901220613,7146391253037827074,maheeraa10,"aku, kamu dan Malioboro malam itu,askaskask msih gamon sama jogja",0,2023-11-08 19:56:02,positive
7299069402279691014,7141705793267549190,nandaviola56,finis akhirnya aku ke sana adem banget suasananya,0,2023-11-08 19:37:25,negative
7299068646096749317,6839192812707628034,sweetilyyyyyyyy,jogja tunggu akuuu,0,2023-11-08 19:34:27,neutral
7299059298138800902,6795003326159635457,latifahhh11_,kangen banget sama Malioboro 🥺,0,2023-11-08 18:58:13,positive
7299053485998785285,6816629606138086402,_queenn223,@Ruli_230207 kngennnn jogjaa🥺🫰🏻,0,2023-11-08 18:35:38,neutral
7299052838456918789,6551228413133357058,_nessss13,@PABOYA🐻🤡:GAMON SAMA JOGJA😭,0,2023-11-08 18:33:06,positive
7299049414625166085,6665745491646627842,itha_abilna82,🥰🥰🥰🥰,0,2023-11-08 18:19:46,negative
7299044671237440262,7098531656073004058,crnnsu,"@Nall AAAAAAAA GAMON BANGET SAMA JOGJA, ASLI INI MAH",0,2023-11-08 18:01:32,positive
7299043260512387845,7233747501500023810,thebike097,pengen ke Jogja lagii,0,2023-11-08 17:56:00,positive
7299035056827466501,6788367707021673474,apa444_,@matchalatte 😣,0,2023-11-08 17:24:13,negative
7299024804945462022,6965447954836997122,rizkyridhonugraha,beda anjir keur ieu rame sesedekan,0,2023-11-08 16:44:23,negative
7298995605048476421,6969853009368073218,santikaa_0799,emng boleh secandu itu Jogja ❤️,0,2023-11-08 16:03:56,negative
7299006396645114629,6876843411706561538,bapaknyatobi,"baru pulang tanggal 5 nov kemarin, habis 10 malam liburan di jogja 😂, sebelumnya 2 hari di pacitan dlu",0,2023-11-08 15:33:09,neutral
7298999708089238278,7027458679541089282,noeinai73,Jogja....memang seseuatu itu...🥰,0,2023-11-08 15:07:14,negative
7298994354190238470,6967625093635867649,miiloo_manizz,jogja tunggu aku ya,0,2023-11-08 14:46:25,neutral
7298978169536905989,6879313560176428034,pweetysoulz4,udah lama banget ga kesini..,0,2023-11-08 13:43:38,positive
7298947990533260037,6829458900602373121,jrottpsn,"Jogja tunggu akuu ya, Desember akuu ke sana, tungu malioboro",0,2023-11-08 12:56:45,neutral
7298963686198117125,6775226637308118018,araramlahyulianti,kangen jogja🥲,0,2023-11-08 12:47:20,positive
7298955025069228805,7230801456322954266,suka_celloo,tunggu akuu yaaa tanggal 8 desember aku kesanaa tunggu akuu 😁,0,2023-11-08 12:13:40,neutral
7298954150187401989,6956312799299716098,bijipolkadott,jogja part 3 kah kawan?,0,2023-11-08 12:10:17,neutral
7298951056180396805,6988903025456727066,pudadang_,@hyApy,0,2023-11-08 11:58:28,negative
7298950037831910149,6851921394793858050,mnicrchel,18 nov tunggu ku jogja😁😁,0,2023-11-08 11:54:24,neutral
7298942223721612037,6841788248727143425,cuttrefii,"@putrii🦥 @Aluna @gf jeno @khlisuu jogja tunggu kitaa ya, April kita ke sana🫢",0,2023-11-08 11:23:56,neutral
7298942041576506117,7232901954190722050,keysaayulutfi_,"jogja tunggu aku ya insyaallah Desember aku ktemu kmu, tunggu aku kota spesial 💗",0,2023-11-08 11:23:17,neutral
7298894228837663493,7170190522399802369,tasyaaa.iaa,"@ecaaa: Jogja tunggu akuu ya, Desember akuu ke sana",0,2023-11-08 08:17:43,neutral
7298849511317193477,7261229809094607877,eccedentesiastarea,"wishlist akhir tahun ini itu ke jogja
JOGJA TUNGGU AKU YAA, NANTI KITA BIKIN CERITA BERSAMA 🫶🏻🩷",0,2023-11-08 05:24:17,neutral
7298766896017507077,7235538428639708162,ncggkfdkp,"Jogja tunggu aku ya,aku ngumpulin uang dlu nanti aku ke sana🥺",0,2023-11-08 00:03:27,neutral
7298745973147222790,7209910172129952770,kadekaji_,@Bbyina✨,0,2023-11-07 22:42:16,negative
7298743926680584965,82112892362,dwgta_p,@Resti Andriani,0,2023-11-07 22:34:30,negative
7298742042673562374,6619562721246543873,fidellasayidinaa,gamon bgt dama jogja😭,0,2023-11-07 22:27:01,positive
7298728176263578373,7140598273567376410,momyriia24,Jogja selasa aku kesana semoga happy slma disana,0,2023-11-07 21:33:18,neutral
7298720008389280518,7134483370998432770,lipboy7,@octaviani kita blm kesini,0,2023-11-07 21:01:40,positive
7298715477482783493,7031417216827540482,qquiieenn,wishlist:menua di jogja😸,0,2023-11-07 20:43:54,positive
7298703554989409029,6960650868325516290,ha4ahh,"kangen jogjaaa,kmpng hlmn ayahh,sabar nnt tanggal 21 bln nov, ke sanaa,tunggu ak yachh jogjaa🫶🏻💐",0,2023-11-07 19:57:42,neutral
7298699703897408262,7124569781801911323,tirung_,Nilah pall yg bakal ke yogyakarta itu @Raihan 🥲,0,2023-11-07 19:42:46,negative
7298695350091744006,6861813838326072322,inpo_mbr_epep,gw yang b aja tinggal di jogja,0,2023-11-07 19:25:51,positive
7298694997606400773,7274446409330557958,depakkk1,yang penting sidik jari gua ada disana,0,2023-11-07 19:24:26,positive
7298694196289110789,7074481073371956226,fluvrry.pi,jogja tunggu aku tahun depan aku kesan,0,2023-11-07 19:21:23,neutral
7298690285139542790,6846385046707635202,krsnchndraa,@Amooo @💥,0,2023-11-07 19:06:20,negative
7298688150150365958,6907439521651672066,_gapnyanm4,@Naya:gamon sama Jogja itu nyata 😭,0,2023-11-07 18:57:59,positive
7298680158570464005,7187409012677067803,rumahunijogja,🖤🖤,0,2023-11-07 18:27:00,negative
7298676966022005510,6561319759064416258,djiraffe,"tunggu aku, sebentar lg otw",0,2023-11-07 18:14:35,neutral
7298674109856432902,7266585151638455297,ahwali96,aku baru sampe Jogja,0,2023-11-07 18:03:34,neutral
7298654327671948037,7072192041351250971,mynn177,Kasi kesmpatan kesana aja skali dalam hidup gpp🥺😭,0,2023-11-07 16:46:39,negative
7298650772023313158,6854335859563545601,always_linnn,kangen,0,2023-11-07 16:33:03,positive
7298646991117337349,6850711362449638401,tarunithatsme,kangenn Jogja,0,2023-11-07 16:18:14,neutral
7298646588103181061,7248260209457497093,gerry.and24,jadi pengen ke Jogja lagi,0,2023-11-07 16:16:39,positive
7298643745934000901,7001358680580260865,aaarccyy,cantik + Aesthetic,0,2023-11-07 16:05:43,positive
7298641267428721413,7025422713713312795,rara_alwaysnt,GASABAR PENGEN PULANG kampung,0,2023-11-07 15:56:15,positive
7298640187969209093,7044832698661307393,renayayu,kapan aku kesitu aku kangen jogja,0,2023-11-07 15:51:55,positive
7298637859824370438,6894518054845285378,alyputrir,@PABOYA🐻🤡:GAMON SAMA JOGJA😭,0,2023-11-07 15:42:55,positive
7298636705598554885,6970257644707873794,cccookiesandcream_,KOTA KUUU 🤩,0,2023-11-07 15:38:28,positive
7298629059885826821,7227101970355340296,ntsunp4fy,kpn lg ya?,0,2023-11-07 15:08:51,neutral
7298604564822065926,7053712400667362331,dewiii_959,baru aja kemarin minggu ke Jogja sekarang udah kangen aja😭,0,2023-11-07 13:33:37,neutral
7298584286256022277,6731568071422542850,anggreniflora,rindu suasana jojga jadi pengen liburan,0,2023-11-07 12:15:02,positive
7298575276459328262,6872568398959641602,conandetektif2,"siapapun nanti yg bersamaku, aku mau kamu melihat keindahan jogja bersamaku...",0,2023-11-07 11:40:05,neutral
7298568608325747462,7262346938048119815,alvradwi_,"jogja tunggu aku ya, thn depan aku kessana",0,2023-11-07 11:14:16,neutral
7298547412347896582,6982893517408748570,flhrzna,"Jogja seindah itu, bismillah impian buat kuliah dijogja tahun dpan terkabul😭💕Aamiin",0,2023-11-07 09:52:01,positive
7298531443021234950,6708141096251704321,apagejadi13,jdii kangen kmpung😭,0,2023-11-07 08:49:56,positive
7298510105790923525,6705240385599816706,_yay26,@aysiiii🧚,0,2023-11-07 07:27:04,negative
7298477225816032005,6818389982789633026,ppkucing12345,"gw g bisa kesana gara² faktor ekonomi
padahal pengen ikut kesana
jadi gk ada kenang²an sama teman SMP 😊",0,2023-11-07 05:19:32,neutral
7298471585554744069,6927914256143139842,helfritswaimuri,🥰🥰🥰,0,2023-11-07 04:57:35,negative
7298395129591972614,7092778426805896193,sadboykebumen,@bombadir,0,2023-11-07 00:00:49,negative
7298384201290629893,6880697279726060546,winnieszzz,"jogjaaa, tunggu aku",0,2023-11-06 23:18:20,neutral
7298380632484496133,6996261006583055361,umiinrjnh,"Jogja tunggu aku ya, insyaallah ga lama lagi aku Turing kesana",0,2023-11-06 23:04:39,neutral
7298374932475659013,6591327848714797057,nazwaa242,bismillah bulan depan,0,2023-11-06 22:42:33,positive
7298373940245512965,6742421450956981250,agil56,mba e linggoh e metotok enek Mbah e lewat,0,2023-11-06 22:38:40,neutral
7298373509784126214,6962302618702775298,url0ve_naw,kangen kesini bareng kakell 😭 tp udh pada luluss,0,2023-11-06 22:37:00,positive
7298369508997202693,6937122276845618182,m4tchac1h_,Bismillah Biidznillah bulan ini kee Malioboro 🤲🏻❤️‍🔥,0,2023-11-06 22:21:26,neutral
7298368817142366982,6818719053508117506,exzyyksn,Jogja dan ci Shani=wisata masa depan,0,2023-11-06 22:18:44,neutral
7298353498050773765,7092000395295769602,najwamaulayya,"jogja ?
tahun lalu
tempat tinggal bulan itu
kenangan terindah
tunggu aku jogja desember aku menjengukmu aku jga kangen teman²ku",0,2023-11-06 22:05:17,positive
7298360729478890245,6802593851300971522,mas_widya29,"kngen km bnget rumah ke 2 ku jogya, pengobat dr stiap luka ku,🥰😇",0,2023-11-06 21:47:14,positive
7298360084698497798,6957836408234312709,pakenanya_81,malioboro deket... tp knp gw ga blh ke sn mlm²😭🙏,0,2023-11-06 21:44:52,neutral
7298359509138146054,7084882324563182619,khylahyumqfira,@hisyam.abas kangen momenn di sinii 👍😃,0,2023-11-06 21:42:35,positive
7298353406540399366,6520483916200706049,lyysirlyy,@skysphire kak malionya dimnaa????☹️,0,2023-11-06 21:18:57,neutral
7298352609818493702,6782536161442579458,nunanana30,Djogja kota ke2 setelah Solo kota kelahiranku tapi sementara ini duka yg melanda karna ditinggalkan anak lanang.,0,2023-11-06 21:15:52,neutral
7298350181345608453,6793466357419213825,_kejuasin_,@~M@r¥adi~,0,2023-11-06 21:06:21,neutral
7298346967348265734,6878610594255045637,yapiyyeee,gabenci jogja nya cuma ada trauma disana semoga bisa ilang,0,2023-11-06 20:54:07,negative
7298346792972976901,7169563445255242779,altoveranxnz,itu jalan yang gw pernah kesasar Ama temen gw😭😭. pliss jadi rindu waktu itu,0,2023-11-06 20:53:11,positive
7298343509366752006,7016255143759807515,ghnaaa13,"DEJAVUUU,mauuu lagiii☹️☹️☹️",0,2023-11-06 20:40:30,negative
7298342468880925445,6779889452670321666,donisaputra322,bismillah semoga menjelang wisuda kelak aku sama Fika Amalia udah sah +honeymoon di yogyakarta☺☺,0,2023-11-06 20:36:29,positive
7298341608985412358,7269318667183391750,zahra_mbs2,jujur kangen jogja,0,2023-11-06 20:33:06,positive
7298338565203919621,7033386049960231937,faiziarachma4,plisss jogja klo malem seru banget 😖😖😻,0,2023-11-06 20:21:16,positive
7298334484419494661,7042614700034835457,fidelagrazianika,"aku kalo liat Jogja pingin nangis, indah bangetttttt😔",0,2023-11-06 20:05:33,positive
7298326056787051269,6801359897701139457,istkhmdtn,"aku, kamu, jogja kala itu(?)",0,2023-11-06 19:32:48,neutral
7298325855083873029,6530017529850380290,deilyigrr_,seru kali ya kalo kesink bareng @__fragmentasi,0,2023-11-06 19:32:01,positive
7298323399327400709,6988055815764591617,manusia_1254,Kangen jogja,0,2023-11-06 19:22:34,positive
7298323045428134661,7092525715590448155,alwaysninn4,udh kemarin😌😌ke sna,0,2023-11-06 19:21:08,positive
7298322937786352389,6937252825412895745,afna_noviani,JOGJAA TUNGGU AKU KESANA YAA,0,2023-11-06 19:20:49,neutral
7298313312097108742,7217693160934343707,zarafira_23,gak sempet kesitu karna kemaren hujan😭😭,0,2023-11-06 18:43:26,positive
7298302287376564998,7241537448639366150,ziah_19.07,jogja tunggu aku februari aku kesana,0,2023-11-06 18:37:58,neutral
7298302762608280326,6754326445471269889,cattusss_00,pengen ke Jogja..,0,2023-11-06 18:02:24,positive
7298297930002301701,6998780409517900827,pacarmark___d,@PABOYA🐻🤡:GAMON SAMA JOGJA😭,0,2023-11-06 17:43:37,positive
7298295908802331397,7185101685683995675,eciii_vioraa,@Nana,0,2023-11-06 17:35:54,negative
7298282742676243206,7294653882717209602,neeyei,gmon berat,0,2023-11-06 16:44:54,neutral
7298264959044928262,6870714109852435462,aishaaa521,gw study tour nya bkan ke Jogja 😔,0,2023-11-06 15:35:51,neutral
7298260495420949254,7108311312223962139,sixcteenjuly,Aaaa smg awal desember ga hujan aminn pengen menikmati suasana jogjaa,0,2023-11-06 15:18:38,neutral
7298254067658638085,7168444175531836417,velit_444,aku yg dikasih uang sama bule 🗿,0,2023-11-06 14:53:43,negative
7298241793823507205,7212105808082011162,zexeyn,"Jogja tunggu aku,",0,2023-11-06 14:05:51,neutral
7298236494559920902,7141646402341815298,urlove.err__,"Jogja Tunggu Kita Yaaa, In Sya Allah Bulan Depan Aku Ke Sana 😉",0,2023-11-06 13:45:24,negative
7298235815527940870,6983882952149615618,rychannd,knp ya jogja bikin gamon😭😭😭,0,2023-11-06 13:42:49,neutral
7298228435325911813,7052298316873450498,noviii_novvv,jogja aku kangen bangett:),0,2023-11-06 13:14:02,neutral
7298227901991994118,7071860480306004994,cuwa635,kangen Jogja🥺,0,2023-11-06 13:12:09,positive
7298227855639626502,6992227969654326274,kusni883,jogja aku kangen banget,0,2023-11-06 13:11:44,positive
7298227593327723269,7095653786630849537,triisusannn,curiga bulan depan ke jogja,0,2023-11-06 13:10:43,positive
7298225429319254790,7270336614969312262,renndiizz,tempat aku ketemu dia.,0,2023-11-06 13:02:27,neutral
7298210175506154245,7060323580463334402,ollyfia_dwita_ashari,tunggu aja ak nanti mau ke situ kok,0,2023-11-06 12:03:24,neutral
7298202323062670086,7228079535920120859,daa_gin,jogja tunggu akuuu,0,2023-11-06 11:32:55,neutral
7298195271044596486,6888200806904136706,iniiiiakuuuu_0,kgn jogja,0,2023-11-06 11:05:30,negative
7298191227525038854,6855113443365946369,moomin4lyfe,@🐻 mau kesini lagiii😭,0,2023-11-06 10:49:37,positive
7298190476725125894,7214860693609284610,ajengputrimaulida2,"jogja tnggu aku yaa, february aku kesanaa",0,2023-11-06 10:46:54,neutral
7298167205778260741,7015139866481738779,stefanyringo_,@Zeingarritsen28 🤗🤝🥰,0,2023-11-06 09:16:34,negative
7298157406764401413,7095954418965824513,sekupppppbabehhhh,Jogja ngangenin,0,2023-11-06 08:38:36,neutral
7298150116060365574,7079424119544136706,ssenseeesn,"jogja tunggu yaa, 2024 aku tinggal disana",0,2023-11-06 08:10:07,neutral
7298130889535832837,7287485981102867458,glxrvr,"jogja tunggu aku yaa,, Januari aku kesanaa☺",0,2023-11-06 06:55:42,neutral
7298096416953565958,6946882748930982913,bagussetiawan496,nama belakang kita sama😂,0,2023-11-06 05:48:07,positive
7298100325792367366,7128339054953366530,bblueberrryyss_,@YahhPulsMah:tunggu aku jogja Aku akan kesana di masa mendatang,0,2023-11-06 04:56:54,neutral
7298071971287778053,6966929500429698049,girlganggoodies51,"jogjaa tunggu aku yaa,tanggal 23 aku kesanaaaa🙃💐",0,2023-11-06 03:07:01,neutral
7298042596667982598,6912304541380641793,diniftmouli,tunggu aku jogjaa bntr lgi aku akan kembali ber nostalgia disituu,0,2023-11-06 01:12:52,positive
7298023714984739590,6608885457248911361,sleeping_princee,kangen banget sama Jogja dan temen2 disana,0,2023-11-05 23:59:34,positive
7298008023749346054,6762122852646159362,iaeiaeaai,siapa yang tadi lewat malbor mati listrik wkwkwk,0,2023-11-05 22:58:37,negative
7298000568777097990,6834809316374053889,zullslwly,terakhir ke Jogja 17 September 2019.,0,2023-11-05 22:29:46,neutral
